eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
0.8282129476772986,1.631022882175334,0.4926476979741492,0.927579241699674,0.9715216431647725,0.6240676196781252,0.04805488694088115,0.37436043942749375,0.13385714266851267,0.2641658473105461,0.06776283409380647,0.03076273345036121,0.007571636282942913,1.7467433260710081
0.7409043051060898,1.5303123969705654,0.3472621390390341,0.9847573985888951,1.0004120574382211,0.8194245206651802,0.007255462552950393,0.00770446381154595,0.02870703215248316,0.1084960798873609,0.012714129652187203,0.006064675846885481,0.0024338991488356346,0.6018708667482835
0.9935392911432769,10.73554815795611,0.906211637508168,0.922475812335577,0.9974196843381419,0.1785392433542102,0.027327119298284408,0.14557447812030228,0.01941004955887078,0.07501429029779946,0.0009174360515900059,-0.004246155448692708,-0.00024355065605020218,0.5922270933878733
0.918125977920272,2.704061038454297,0.6403080821035237,0.8779725312316219,0.9925912926779344,0.41944485368904516,0.08825718168290561,1.4540414263818233,0.03946207168616779,0.1261735088953019,0.012517770359313788,0.004645321938978152,0.0019741662905268724,1.0079261456335944
0.5246302808565868,1.2490140364192504,0.2356283216677811,0.9723593146196445,0.997460697095623,0.8298070166285081,0.0056339753119308425,0.006460817559049348,0.04898936826898993,0.11172225062885635,0.018973140595197637,0.005262608322972269,0.003967909899165033,1.5436821014030364
0.5460523956820916,1.2770869940488574,0.31315150974577877,0.9356544617759062,0.990704116410288,0.5944979528051575,0.04262018018505424,0.31555286356015283,0.15275289419041232,0.25897897402218983,0.062008298120053464,0.02019314580601837,0.006197325117555285,2.203040351093858
0.9946254408326154,10.627213623755644,0.9147869737069834,0.8854400159033313,0.9566034562231818,0.1609175105088582,0.027436638897232836,0.12248379616564704,0.02020482552330779,0.06693447296638214,0.0010930076000999975,0.0005122646246346553,0.000987862117541655,0.5279846781245175
0.9822365835647271,6.130907729515676,0.8479097431086393,0.9552534916056885,0.8961840158500922,0.297292702109621,0.021673618338203998,0.07060629308131686,0.03190217089721917,0.0956020860938641,0.0072650339300404515,-0.0019237609850715244,0.002602369804418219,0.8265616684473319
0.7270726521014081,1.4875842789801101,0.3414397235641457,0.9831010467040527,0.9975469528101846,0.841418508929581,0.00370766296433619,0.0022345075050113116,0.0056059852373997535,0.06459577069170844,0.007171422193087694,-0.0012122582645599568,0.0008420621899608297,0.3419323952694639
0.7589232575643204,1.6637441849200196,0.4097763203519473,0.9746262840873792,0.9959924127874942,0.7534324096779436,0.013716775272367285,0.025401726920592053,0.016877824204729358,0.09261675905524237,0.006897996268619401,0.005483576131572094,-0.004290098653693752,0.4353116906729043
0.9162823755305006,2.8116368921370043,0.645146756200385,0.9504071630317402,0.9592206838547738,0.5136587326237361,0.0498933629189826,0.370397479888366,0.037694309868979495,0.13706012954061503,0.015558531293182009,0.00975455549905671,0.004910432649665319,0.8332000640321912
0.42976152356050606,1.0922453635004705,0.6922482334006554,0.5234726319430716,0.5423487206048266,0.15623647324849085,0.13969896858624095,3.4470363994371565,0.0205209948863386,0.07226399466280294,0.00790359647587403,0.00300070859320338,-0.0006081400018533689,0.7582063369389795
0.9867828976546107,6.514745013476997,0.84498308790329,0.9655237774910707,0.999182769950189,0.2926911728350086,0.019640714456908473,0.0891054272830543,0.04015393196311776,0.11763907287618569,0.009298876364044244,0.0037201853125303887,-0.0003789661394148862,1.0996208638321072
0.5900498427397661,1.3196048236251439,0.4047025947321306,0.8907209091206659,0.9848051805515325,0.4397424529398446,0.04635372765833334,0.41835340701924617,0.11630676530778575,0.18686931292596334,0.03397571748796171,0.008418959088789233,0.0023109118170828347,2.1039799330177815
0.7356547775562097,1.4582061144595464,0.35222239766806035,0.9732554172296863,0.9989584405146632,0.8192824066599639,0.0037152935139069627,0.009890243185458709,0.010844293309944991,0.06380698601067337,0.0032822320993460413,0.006178979018742195,-0.000758134914258064,0.5812462695796472
0.8890733332794163,2.20460208875904,0.5578913125673698,0.9781363675728818,0.996992710317403,0.645626778792517,0.003724526337788605,0.007880931668080475,0.09710395534492074,0.19326515650118578,0.03156687581520455,0.011737464097990624,0.00034558634820097244,2.0487423044766797
0.6028556500586614,1.2512173400075648,0.20529927746676035,0.9843376599941828,1.0040896869253968,0.8010191217813061,0.006966641642868926,0.01771082098533225,0.014050260399352314,0.058409238657904095,0.0005143390253943047,0.0007160158549015542,0.001447204888912792,0.8606090264043534
0.9026459859524848,2.042651702637398,0.6510762067673732,0.8151486082822833,0.8333307545533337,0.3513206836152384,0.04722869098757608,0.4592335745038103,0.04433489198104171,0.12042958793567211,0.018333047257461002,0.0002631131041033732,-0.0038211553939927786,1.089666096803416
0.9930817563796301,10.421485095580113,0.9041585757337971,0.9659580257331796,0.9852368295068017,0.20291946422784207,0.008441682554716995,0.013054162844397995,0.015579713467229847,0.08131947257639337,0.0028570042802474197,0.0007248302423459143,0.0016986596959091501,0.6643232808187678
0.8596853800606621,2.0735188194685534,0.5180953940542691,0.9903108021876948,0.9941241479415112,0.7086456498327659,0.008517404938711871,0.016983272034780252,0.03911143964008646,0.12425852179507922,0.012450706528014572,0.006802686297245528,-0.0008712771930078707,0.9398721101003251
0.7850490577966406,1.6779626753569115,0.41393170817104696,0.9732887767929764,1.001027925302144,0.7683267724189409,0.012991212015723782,0.03525667641336275,0.019429720802227587,0.07627370374469104,0.0034795991013521275,-0.0033433088483363882,-0.00198748827110554,0.4304183632600561
0.9835811723589769,5.829764559356586,0.8308437989161542,0.963051050186188,0.9998288764994412,0.31132196232959064,0.0156974756418649,0.0389978873749343,0.01747216667419447,0.07121830580985505,0.0027659602411441568,-0.00015732059734869814,0.002364879516232944,0.6633643351861233
0.6160606807918564,1.3351045078791794,0.28455989557343553,0.9652991697984605,0.9969244532182775,0.7790426591484853,0.013769976279892134,0.010312662625223392,0.05014812215806784,0.12279845928091702,0.01198603708477629,0.0029223591434192992,-0.002667047742121311,1.201789616576759
0.9107902300769712,2.550778949994247,0.6138705504130614,0.9716357118061351,0.992348024807322,0.5581162656621713,0.020600612589905924,0.07152325306305513,0.10033998025747286,0.1705942562989918,0.03270433442505674,0.008606602506887526,-2.2705275009253468e-05,2.383199406548712
0.9334504429269668,2.941610219885492,0.6663400978714213,0.9253706169664379,0.993293059287191,0.460056950072326,0.03593151176423402,0.1657218391482942,0.015407318711356277,0.07130834849952271,-0.0021093203663572367,0.003945052592854452,0.00045102624798753056,0.46890502615198215
0.530695613417749,1.3066466293630687,0.25801692519049046,0.9703348689522191,0.9988637204901907,0.7768979809663293,0.019037587257045113,0.053484952020012806,0.053024361120244126,0.12063497463353076,0.008222852590539927,0.00839071282034137,0.0033452276266600113,1.190199621953698
0.5399062109808992,1.2738539472939228,0.3214091485813337,0.9204553423243521,0.9705263399106525,0.6278546920512476,0.03420268197665722,0.22104472733791738,0.06137369024924411,0.15342555593054363,0.024274817436693626,0.008415209415731765,0.004026124164260128,1.24954309065756
0.8275337454434323,1.6655796150900108,0.48872131314175926,0.8816913881739529,0.9907421736205732,0.5693753756724542,0.024412258390507292,0.08746238364892671,0.03187495444515639,0.09936509878991633,0.013493897002462635,0.0031099301231308565,-0.0003726230760707354,1.104369983503897
0.6406761810029796,1.4243524848201903,0.30370652487282035,0.9753314888967646,0.9977687418540739,0.7920727014938028,0.01021808153060421,0.03154694272129898,0.024574706282507998,0.08735238591160852,0.012156366800955037,0.0067252683442139164,0.003985356259438014,0.9124071385966122
0.6385542770675305,1.2272864906825178,0.6127376206055454,0.7717769342344454,0.6195741292853916,0.24533417066696092,0.12146170644972,2.8167198661026682,0.024920112597127494,0.0981310314196409,0.008981579382441636,-0.0009319836733336726,0.00027829511801011347,0.755086592425626
0.3686123507824381,1.0479253453647674,0.7681034115429778,0.7440512176201906,0.7718064686347343,0.22502094252031413,0.07528147468678599,1.0309702210290097,0.07775113127847359,0.18200485572536418,0.03217835530288093,0.009419363224465783,0.00033854166799929627,1.3525007287939526
0.37418780812988733,1.1405763975477492,0.8143102232756533,0.6792379842325981,0.5857155708550167,0.12581013835577248,0.08781546886371752,1.535847046709415,0.12058080527293288,0.2116791696657567,0.046633624527361583,0.01451738363079818,0.0043228594689593385,2.0259281058085965
0.9075069791989341,2.105682579381588,0.6991084364221269,0.8133509719394597,0.8509704682639581,0.3096281448808083,0.04500541365892712,0.40777796065443245,0.04282079763590972,0.09994168407835688,0.012167315591926757,0.0020612846848425638,0.000633843175900068,1.1615769820050228
0.7301053926836815,1.5141892394397827,0.34856837449733613,0.9897709486053649,1.0012562798803826,0.811851750613212,0.013880144836723153,0.055839260770360534,0.08418100748101752,0.16852308971937177,0.029558594408767416,0.013492235400982901,0.00396343820762645,1.552279475013099
0.6496570324894128,1.3949393512118324,0.3033648452325814,0.9789219625125495,1.001171098583186,0.800348284319076,0.007296144821689616,0.0070708032084783375,0.1028500965125498,0.18642995312240168,0.03824072289339808,0.00843192384876313,0.00237453322072237,1.9660574344708586
0.9927173181913992,10.008100442129855,0.9010585296810035,0.918534473315473,0.9776442091438552,0.16333535544194433,0.03078120420774423,0.20187109707883236,0.02351213876369305,0.06762226491371538,0.003946722977057429,0.0021589224225042757,0.0024307736359874496,0.5977813611441316
0.9103509091295717,2.6420775684824918,0.6308715183587524,0.96169115740854,0.9894072936246614,0.5273945472885819,0.0244243892553736,0.07620592006803684,0.05361666269812042,0.16764896225643752,0.026864222584621622,0.016706719349806512,-0.0024610872194853308,0.8964826010353474
0.718760823760508,1.3806669156334654,0.3821154020663614,0.9483354633790584,0.9910656649189836,0.6786127610454681,0.0250990880442707,0.1100143591890036,0.10282709973713511,0.22752123840521565,0.05308576969957378,0.02572076801927896,-0.004746538191453035,1.5065016572365018
0.9960222453792595,6.628138019160208,0.847356657219326,0.9770829917730091,0.9732330945050924,0.27723031940060733,0.02957086681789577,0.15743544286135724,0.033801216925380365,0.10133409831263465,0.007608446888836133,0.0023132345392615932,-0.0028896220828354326,0.949993475959354
0.9852574114604186,6.285917886620131,0.8450054373651247,0.9693569824297129,0.996195589585074,0.2923752225965374,0.023426114697902976,0.0929005998232629,0.02685394300137729,0.0866795272939292,0.013136286427572363,0.004063781536230204,-0.0011018169703279495,0.808964496689048
0.9182050968773091,2.52653837222475,0.6164035176142444,0.9780485235785894,1.0001751108724537,0.6285584232062891,0.004019782219470887,-0.001616977316715013,0.0260111786925571,0.08292539334096527,0.00436353246789971,0.007589104944065716,0.0003855694411771597,0.7140215692840745
